id,stat_code,item_code,item_name,unit,cycle_type,created_at
1294,104Y013,,수신합계,,A,2025-08-25 01:13:10
1295,104Y013,,수신합계,,M,2025-08-25 01:13:10
1296,104Y013,,수신합계,,Q,2025-08-25 01:13:10
1297,104Y013,,원화예금,,A,2025-08-25 01:13:10
1298,104Y013,,원화예금,,M,2025-08-25 01:13:10
1299,104Y013,,원화예금,,Q,2025-08-25 01:13:10
1300,104Y013,,외화예금,,A,2025-08-25 01:13:10
1301,104Y013,,외화예금,,M,2025-08-25 01:13:10
1302,104Y013,,외화예금,,Q,2025-08-25 01:13:10
1303,104Y008,,총예금,,A,2025-08-25 01:13:11
1304,104Y008,,총예금,,M,2025-08-25 01:13:11
1305,104Y008,,총예금,,Q,2025-08-25 01:13:11
1306,104Y008,,요구불예금,,A,2025-08-25 01:13:11
1307,104Y008,,요구불예금,,M,2025-08-25 01:13:11
1308,104Y008,,요구불예금,,Q,2025-08-25 01:13:11
1309,104Y008,,저축성예금,,A,2025-08-25 01:13:11
1310,104Y008,,저축성예금,,M,2025-08-25 01:13:11
1311,104Y008,,저축성예금,,Q,2025-08-25 01:13:11
1312,104Y008,,당좌예금,,A,2025-08-25 01:13:11
1313,104Y008,,당좌예금,,M,2025-08-25 01:13:11
1314,104Y008,,당좌예금,,Q,2025-08-25 01:13:11
1315,104Y008,,정기예금,,A,2025-08-25 01:13:11
1316,104Y008,,정기예금,,M,2025-08-25 01:13:11
1317,104Y008,,정기예금,,Q,2025-08-25 01:13:11
1318,104Y008,,가계당좌예금,,A,2025-08-25 01:13:11
1319,104Y008,,가계당좌예금,,M,2025-08-25 01:13:11
1320,104Y008,,가계당좌예금,,Q,2025-08-25 01:13:11
1321,104Y008,,정기적금,,A,2025-08-25 01:13:11
1322,104Y008,,정기적금,,M,2025-08-25 01:13:11
1323,104Y008,,정기적금,,Q,2025-08-25 01:13:11
1324,104Y008,,보통예금,,A,2025-08-25 01:13:11
1325,104Y008,,보통예금,,M,2025-08-25 01:13:11
1326,104Y008,,보통예금,,Q,2025-08-25 01:13:11
1327,104Y008,,상호부금,,A,2025-08-25 01:13:11
1328,104Y008,,상호부금,,M,2025-08-25 01:13:11
1329,104Y008,,상호부금,,Q,2025-08-25 01:13:11
1330,104Y008,,별단예금,,A,2025-08-25 01:13:11
1331,104Y008,,별단예금,,M,2025-08-25 01:13:11
1332,104Y008,,별단예금,,Q,2025-08-25 01:13:11
1333,104Y008,,주택부금,,A,2025-08-25 01:13:11
1334,104Y008,,주택부금,,M,2025-08-25 01:13:11
1335,104Y008,,주택부금,,Q,2025-08-25 01:13:11
1336,104Y008,,공금예금,,A,2025-08-25 01:13:11
1337,104Y008,,공금예금,,M,2025-08-25 01:13:11
1338,104Y008,,공금예금,,Q,2025-08-25 01:13:11
1339,104Y008,,저축예금,,A,2025-08-25 01:13:11
1340,104Y008,,저축예금,,M,2025-08-25 01:13:11
1341,104Y008,,저축예금,,Q,2025-08-25 01:13:11
1342,104Y008,,국고예금,,A,2025-08-25 01:13:11
1343,104Y008,,국고예금,,M,2025-08-25 01:13:11
1344,104Y008,,국고예금,,Q,2025-08-25 01:13:11
1345,104Y008,,목돈마련저축,,A,2025-08-25 01:13:11
1346,104Y008,,목돈마련저축,,M,2025-08-25 01:13:11
1347,104Y008,,목돈마련저축,,Q,2025-08-25 01:13:11
1348,104Y008,,여신관리자금,,A,2025-08-25 01:13:11
1349,104Y008,,여신관리자금,,M,2025-08-25 01:13:11
1350,104Y008,,여신관리자금,,Q,2025-08-25 01:13:11
1351,104Y008,,자유저축예금,,A,2025-08-25 01:13:11
1352,104Y008,,자유저축예금,,M,2025-08-25 01:13:11
1353,104Y008,,자유저축예금,,Q,2025-08-25 01:13:11
1354,104Y008,,기업자유예금,,A,2025-08-25 01:13:11
1355,104Y008,,기업자유예금,,M,2025-08-25 01:13:11
1356,104Y008,,기업자유예금,,Q,2025-08-25 01:13:11
1357,104Y008,,근로자장기저축,,A,2025-08-25 01:13:11
1358,104Y008,,근로자장기저축,,M,2025-08-25 01:13:11
1359,104Y008,,근로자장기저축,,Q,2025-08-25 01:13:11
1360,104Y008,,장기주택마련저축,,A,2025-08-25 01:13:11
1361,104Y008,,장기주택마련저축,,M,2025-08-25 01:13:11
1362,104Y008,,장기주택마련저축,,Q,2025-08-25 01:13:11
1363,104Y008,,근로자우대저축,,A,2025-08-25 01:13:11
1364,104Y008,,근로자우대저축,,M,2025-08-25 01:13:11
1365,104Y008,,근로자우대저축,,Q,2025-08-25 01:13:11
1366,104Y008,,가계장기저축,,A,2025-08-25 01:13:11
1367,104Y008,,가계장기저축,,M,2025-08-25 01:13:11
1368,104Y008,,가계장기저축,,Q,2025-08-25 01:13:11
