id,stat_code,item_code,item_name,unit,cycle_type,raw_item_name,created_at
2668,131Y016,,건설업,,Q,건설업,2025-08-25 01:15:29
2669,131Y016,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:29
2670,131Y016,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:29
2671,131Y016,,"사업시설관리, 사업지원 및 임대서비스업",,A,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:29
2672,131Y016,,"사업시설관리, 사업지원 및 임대서비스업",,Q,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:29
2673,131Y016,,보건 및 사회복지서비스업,,A,보건 및 사회복지서비스업,2025-08-25 01:15:29
2674,131Y016,,보건 및 사회복지서비스업,,Q,보건 및 사회복지서비스업,2025-08-25 01:15:29
2675,131Y016,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:29
2676,131Y016,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:29
2677,131Y016,,가구제조 및 기타제품,,A,가구제조 및 기타제품,2025-08-25 01:15:29
2678,131Y016,,가구제조 및 기타제품,,Q,가구제조 및 기타제품,2025-08-25 01:15:29
2679,131Y016,,금융 및 보험업,,A,금융 및 보험업,2025-08-25 01:15:29
2680,131Y016,,금융 및 보험업,,Q,금융 및 보험업,2025-08-25 01:15:29
2681,131Y016,,제조업,,A,제조업,2025-08-25 01:15:29
2682,131Y016,,제조업,,Q,제조업,2025-08-25 01:15:29
2683,131Y016,,담배,,A,담배,2025-08-25 01:15:29
2684,131Y016,,담배,,Q,담배,2025-08-25 01:15:29
2685,131Y016,,섬유제품,,A,섬유제품,2025-08-25 01:15:29
2686,131Y016,,섬유제품,,Q,섬유제품,2025-08-25 01:15:29
2687,131Y016,,"의복, 의복액세서리 및 모피제품",,A,"의복, 의복액세서리 및 모피제품",2025-08-25 01:15:29
2688,131Y016,,"의복, 의복액세서리 및 모피제품",,Q,"의복, 의복액세서리 및 모피제품",2025-08-25 01:15:29
2689,131Y016,,금속가공제품,,A,금속가공제품,2025-08-25 01:15:29
2690,131Y016,,금속가공제품,,Q,금속가공제품,2025-08-25 01:15:29
2691,131Y016,,전기장비,,A,전기장비,2025-08-25 01:15:29
2692,131Y016,,전기장비,,Q,전기장비,2025-08-25 01:15:29
2693,131Y016,,기타 기계 및 장비,,A,기타 기계 및 장비,2025-08-25 01:15:29
2694,131Y016,,기타 기계 및 장비,,Q,기타 기계 및 장비,2025-08-25 01:15:29
2695,131Y016,,"전문, 과학 및 기술 서비스업",,A,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:29
2696,131Y016,,"전문, 과학 및 기술 서비스업",,Q,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:29
2697,131Y016,,"펄프, 종이 및 종이제품",,A,"펄프, 종이 및 종이제품",2025-08-25 01:15:29
2698,131Y016,,"펄프, 종이 및 종이제품",,Q,"펄프, 종이 및 종이제품",2025-08-25 01:15:29
2699,131Y016,,인쇄 및 기록매체,,A,인쇄 및 기록매체,2025-08-25 01:15:29
2700,131Y016,,인쇄 및 기록매체,,Q,인쇄 및 기록매체,2025-08-25 01:15:29
2701,131Y016,,"코크스, 연탄 및 석유정제품",,A,"코크스, 연탄 및 석유정제품",2025-08-25 01:15:29
2702,131Y016,,"코크스, 연탄 및 석유정제품",,Q,"코크스, 연탄 및 석유정제품",2025-08-25 01:15:29
2703,131Y016,,고무제품 및 플라스틱 제품,,A,고무제품 및 플라스틱 제품,2025-08-25 01:15:29
2704,131Y016,,고무제품 및 플라스틱 제품,,Q,고무제품 및 플라스틱 제품,2025-08-25 01:15:29
2705,131Y016,,"예술, 스포츠 및 여가 관련 서비스업",,A,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:29
2706,131Y016,,"예술, 스포츠 및 여가 관련 서비스업",,Q,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:29
2707,131Y016,,정보통신업,,A,정보통신업,2025-08-25 01:15:29
2708,131Y016,,정보통신업,,Q,정보통신업,2025-08-25 01:15:29
2709,131Y016,,서비스업,,A,서비스업,2025-08-25 01:15:29
2710,131Y016,,서비스업,,Q,서비스업,2025-08-25 01:15:29
2711,131Y017,,금융 및 보험업,,A,금융 및 보험업,2025-08-25 01:15:30
2712,131Y017,,금융 및 보험업,,Q,금융 및 보험업,2025-08-25 01:15:30
2713,131Y017,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:30
2714,131Y017,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:30
2715,131Y017,,교육서비스업,,A,교육서비스업,2025-08-25 01:15:30
2716,131Y017,,교육서비스업,,Q,교육서비스업,2025-08-25 01:15:30
2717,131Y017,,광업,,A,광업,2025-08-25 01:15:30
2718,131Y017,,광업,,Q,광업,2025-08-25 01:15:30
2719,131Y017,,운수 및 창고업,,A,운수 및 창고업,2025-08-25 01:15:30
2720,131Y017,,운수 및 창고업,,Q,운수 및 창고업,2025-08-25 01:15:30
2721,131Y017,,"전문, 과학 및 기술 서비스업",,A,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:30
2722,131Y017,,"전문, 과학 및 기술 서비스업",,Q,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:30
2723,131Y017,,숙박 및 음식점업,,A,숙박 및 음식점업,2025-08-25 01:15:30
2724,131Y017,,숙박 및 음식점업,,Q,숙박 및 음식점업,2025-08-25 01:15:30
2725,131Y017,,"정보통신업, 예술, 스포츠, 여가 관련",,A,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:30
2726,131Y017,,"정보통신업, 예술, 스포츠, 여가 관련",,Q,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:30
2727,131Y017,,보건 및 사회복지서비스업,,A,보건 및 사회복지서비스업,2025-08-25 01:15:30
2728,131Y017,,보건 및 사회복지서비스업,,Q,보건 및 사회복지서비스업,2025-08-25 01:15:30
2729,131Y017,,공공행정 등 기타서비스,,A,공공행정 등 기타서비스,2025-08-25 01:15:30
2730,131Y017,,공공행정 등 기타서비스,,Q,공공행정 등 기타서비스,2025-08-25 01:15:30
2731,131Y017,,산업별대출금,,A,산업별대출금,2025-08-25 01:15:30
2732,131Y017,,산업별대출금,,Q,산업별대출금,2025-08-25 01:15:30
2733,131Y017,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:30
2734,131Y017,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:30
2735,131Y017,,제조업,,A,제조업,2025-08-25 01:15:30
2736,131Y017,,제조업,,Q,제조업,2025-08-25 01:15:30
2737,131Y017,,"전기, 가스, 증기 및 공기조절 공급업",,A,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:30
2738,131Y017,,"전기, 가스, 증기 및 공기조절 공급업",,Q,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:30
2739,131Y017,,"사업시설관리, 사업지원 및 임대서비스업",,A,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:30
2740,131Y017,,"사업시설관리, 사업지원 및 임대서비스업",,Q,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:30
2741,131Y017,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,A,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:30
2742,131Y017,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,Q,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:30
2743,131Y017,,건설업,,A,건설업,2025-08-25 01:15:30
2744,131Y017,,건설업,,Q,건설업,2025-08-25 01:15:30
2745,131Y017,,부동산업,,A,부동산업,2025-08-25 01:15:30
2746,131Y017,,부동산업,,Q,부동산업,2025-08-25 01:15:30
2747,131Y017,,정보통신업,,A,정보통신업,2025-08-25 01:15:30
2748,131Y017,,정보통신업,,Q,정보통신업,2025-08-25 01:15:30
2749,131Y017,,"예술, 스포츠 및 여가 관련 서비스업",,A,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:30
2750,131Y017,,"예술, 스포츠 및 여가 관련 서비스업",,Q,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:30
2751,131Y017,,서비스업,,A,서비스업,2025-08-25 01:15:30
2752,131Y017,,서비스업,,Q,서비스업,2025-08-25 01:15:30
2753,131Y017,,시설자금,,A,시설자금,2025-08-25 01:15:30
2754,131Y017,,시설자금,,Q,시설자금,2025-08-25 01:15:30
2755,131Y017,,운전자금,,A,운전자금,2025-08-25 01:15:30
2756,131Y017,,운전자금,,Q,운전자금,2025-08-25 01:15:30
2757,131Y013,,목재 및 나무제품,,A,목재 및 나무제품,2025-08-25 01:15:31
2758,131Y013,,목재 및 나무제품,,Q,목재 및 나무제품,2025-08-25 01:15:31
2759,131Y013,,화학제품 및 의료용 제품,,A,화학제품 및 의료용 제품,2025-08-25 01:15:31
2760,131Y013,,화학제품 및 의료용 제품,,Q,화학제품 및 의료용 제품,2025-08-25 01:15:31
2761,131Y013,,제1차 금속,,A,제1차 금속,2025-08-25 01:15:31
2762,131Y013,,제1차 금속,,Q,제1차 금속,2025-08-25 01:15:31
2763,131Y013,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,A,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:31
2764,131Y013,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,Q,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:31
2765,131Y013,,운수 및 창고업,,A,운수 및 창고업,2025-08-25 01:15:31
2766,131Y013,,운수 및 창고업,,Q,운수 및 창고업,2025-08-25 01:15:31
2767,131Y013,,비금속광물제품,,A,비금속광물제품,2025-08-25 01:15:31
2768,131Y013,,비금속광물제품,,Q,비금속광물제품,2025-08-25 01:15:31
2769,131Y013,,기타 운송장비,,A,기타 운송장비,2025-08-25 01:15:31
2770,131Y013,,기타 운송장비,,Q,기타 운송장비,2025-08-25 01:15:31
2771,131Y013,,공공행정 등 기타서비스,,A,공공행정 등 기타서비스,2025-08-25 01:15:31
2772,131Y013,,공공행정 등 기타서비스,,Q,공공행정 등 기타서비스,2025-08-25 01:15:31
2773,131Y013,,"정보통신업, 예술, 스포츠, 여가 관련",,A,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:31
2774,131Y013,,"정보통신업, 예술, 스포츠, 여가 관련",,Q,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:31
2775,131Y013,,부동산업,,A,부동산업,2025-08-25 01:15:31
2776,131Y013,,부동산업,,Q,부동산업,2025-08-25 01:15:31
2777,131Y013,,산업용 기계 및 장비 수리업,,A,산업용 기계 및 장비 수리업,2025-08-25 01:15:31
2778,131Y013,,산업용 기계 및 장비 수리업,,Q,산업용 기계 및 장비 수리업,2025-08-25 01:15:31
2779,131Y013,,광업,,A,광업,2025-08-25 01:15:31
2780,131Y013,,광업,,Q,광업,2025-08-25 01:15:31
2781,131Y013,,식료품 및 음료,,A,식료품 및 음료,2025-08-25 01:15:31
2782,131Y013,,식료품 및 음료,,Q,식료품 및 음료,2025-08-25 01:15:31
2783,131Y013,,"가죽, 가방 및 신발",,A,"가죽, 가방 및 신발",2025-08-25 01:15:31
2784,131Y013,,"가죽, 가방 및 신발",,Q,"가죽, 가방 및 신발",2025-08-25 01:15:31
2785,131Y013,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",,A,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",2025-08-25 01:15:31
2786,131Y013,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",,Q,"전자부품, 컴퓨터, 영상, 음향 및 통신장비",2025-08-25 01:15:31
2787,131Y013,,숙박 및 음식점업,,A,숙박 및 음식점업,2025-08-25 01:15:31
2788,131Y013,,숙박 및 음식점업,,Q,숙박 및 음식점업,2025-08-25 01:15:31
2789,131Y013,,"의료, 정밀, 광학기기 및 시계",,A,"의료, 정밀, 광학기기 및 시계",2025-08-25 01:15:31
2790,131Y013,,"의료, 정밀, 광학기기 및 시계",,Q,"의료, 정밀, 광학기기 및 시계",2025-08-25 01:15:31
2791,131Y013,,교육서비스업,,A,교육서비스업,2025-08-25 01:15:31
2792,131Y013,,교육서비스업,,Q,교육서비스업,2025-08-25 01:15:31
2793,131Y013,,산업별대출금,,A,산업별대출금,2025-08-25 01:15:31
2794,131Y013,,산업별대출금,,Q,산업별대출금,2025-08-25 01:15:31
2795,131Y013,,자동차 및 트레일러,,A,자동차 및 트레일러,2025-08-25 01:15:31
2796,131Y013,,자동차 및 트레일러,,Q,자동차 및 트레일러,2025-08-25 01:15:31
2797,131Y013,,"전기, 가스, 증기 및 공기조절 공급업",,A,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:31
2798,131Y013,,"전기, 가스, 증기 및 공기조절 공급업",,Q,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:31
2799,131Y013,,건설업,,A,건설업,2025-08-25 01:15:31
2800,131Y013,,건설업,,Q,건설업,2025-08-25 01:15:31
2801,131Y013,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:31
2802,131Y013,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:31
2803,131Y013,,"사업시설관리, 사업지원 및 임대서비스업",,A,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:31
2804,131Y013,,"사업시설관리, 사업지원 및 임대서비스업",,Q,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:31
2805,131Y013,,보건 및 사회복지서비스업,,A,보건 및 사회복지서비스업,2025-08-25 01:15:31
2806,131Y013,,보건 및 사회복지서비스업,,Q,보건 및 사회복지서비스업,2025-08-25 01:15:31
2807,131Y013,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:31
2808,131Y013,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:31
2809,131Y013,,가구제조 및 기타제품,,A,가구제조 및 기타제품,2025-08-25 01:15:31
2810,131Y013,,가구제조 및 기타제품,,Q,가구제조 및 기타제품,2025-08-25 01:15:31
2811,131Y013,,금융 및 보험업,,A,금융 및 보험업,2025-08-25 01:15:31
2812,131Y013,,금융 및 보험업,,Q,금융 및 보험업,2025-08-25 01:15:31
2813,131Y013,,제조업,,A,제조업,2025-08-25 01:15:31
2814,131Y013,,제조업,,Q,제조업,2025-08-25 01:15:31
2815,131Y013,,담배,,A,담배,2025-08-25 01:15:31
2816,131Y013,,담배,,Q,담배,2025-08-25 01:15:31
2817,131Y013,,섬유제품,,A,섬유제품,2025-08-25 01:15:31
2818,131Y013,,섬유제품,,Q,섬유제품,2025-08-25 01:15:31
2819,131Y013,,"의복, 의복액세서리 및 모피제품",,A,"의복, 의복액세서리 및 모피제품",2025-08-25 01:15:31
2820,131Y013,,"의복, 의복액세서리 및 모피제품",,Q,"의복, 의복액세서리 및 모피제품",2025-08-25 01:15:31
2821,131Y013,,금속가공제품,,A,금속가공제품,2025-08-25 01:15:31
2822,131Y013,,금속가공제품,,Q,금속가공제품,2025-08-25 01:15:31
2823,131Y013,,전기장비,,A,전기장비,2025-08-25 01:15:31
2824,131Y013,,전기장비,,Q,전기장비,2025-08-25 01:15:31
2825,131Y013,,기타 기계 및 장비,,A,기타 기계 및 장비,2025-08-25 01:15:31
2826,131Y013,,기타 기계 및 장비,,Q,기타 기계 및 장비,2025-08-25 01:15:31
2827,131Y013,,"전문, 과학 및 기술 서비스업",,A,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:31
2828,131Y013,,"전문, 과학 및 기술 서비스업",,Q,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:31
2829,131Y013,,"펄프, 종이 및 종이제품",,A,"펄프, 종이 및 종이제품",2025-08-25 01:15:31
2830,131Y013,,"펄프, 종이 및 종이제품",,Q,"펄프, 종이 및 종이제품",2025-08-25 01:15:31
2831,131Y013,,인쇄 및 기록매체,,A,인쇄 및 기록매체,2025-08-25 01:15:31
2832,131Y013,,인쇄 및 기록매체,,Q,인쇄 및 기록매체,2025-08-25 01:15:31
2833,131Y013,,"코크스, 연탄 및 석유정제품",,A,"코크스, 연탄 및 석유정제품",2025-08-25 01:15:31
2834,131Y013,,"코크스, 연탄 및 석유정제품",,Q,"코크스, 연탄 및 석유정제품",2025-08-25 01:15:31
2835,131Y013,,고무제품 및 플라스틱 제품,,A,고무제품 및 플라스틱 제품,2025-08-25 01:15:31
2836,131Y013,,고무제품 및 플라스틱 제품,,Q,고무제품 및 플라스틱 제품,2025-08-25 01:15:31
2837,131Y013,,"예술, 스포츠 및 여가 관련 서비스업",,A,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:31
2838,131Y013,,"예술, 스포츠 및 여가 관련 서비스업",,Q,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:31
2839,131Y013,,정보통신업,,A,정보통신업,2025-08-25 01:15:31
2840,131Y013,,정보통신업,,Q,정보통신업,2025-08-25 01:15:31
2841,131Y013,,서비스업,,A,서비스업,2025-08-25 01:15:31
2842,131Y013,,서비스업,,Q,서비스업,2025-08-25 01:15:31
2843,131Y011,,금융 및 보험업,,A,금융 및 보험업,2025-08-25 01:15:32
2844,131Y011,,금융 및 보험업,,Q,금융 및 보험업,2025-08-25 01:15:32
2845,131Y011,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:32
2846,131Y011,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:32
2847,131Y011,,교육서비스업,,A,교육서비스업,2025-08-25 01:15:32
2848,131Y011,,교육서비스업,,Q,교육서비스업,2025-08-25 01:15:32
2849,131Y011,,광업,,A,광업,2025-08-25 01:15:32
2850,131Y011,,광업,,Q,광업,2025-08-25 01:15:32
2851,131Y011,,운수 및 창고업,,A,운수 및 창고업,2025-08-25 01:15:32
2852,131Y011,,운수 및 창고업,,Q,운수 및 창고업,2025-08-25 01:15:32
2853,131Y011,,"전문, 과학 및 기술 서비스업",,A,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:32
2854,131Y011,,"전문, 과학 및 기술 서비스업",,Q,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:32
2855,131Y011,,숙박 및 음식점업,,A,숙박 및 음식점업,2025-08-25 01:15:32
2856,131Y011,,숙박 및 음식점업,,Q,숙박 및 음식점업,2025-08-25 01:15:32
2857,131Y011,,"정보통신업, 예술, 스포츠, 여가 관련",,A,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:32
2858,131Y011,,"정보통신업, 예술, 스포츠, 여가 관련",,Q,"정보통신업, 예술, 스포츠, 여가 관련",2025-08-25 01:15:32
2859,131Y011,,보건 및 사회복지서비스업,,A,보건 및 사회복지서비스업,2025-08-25 01:15:32
2860,131Y011,,보건 및 사회복지서비스업,,Q,보건 및 사회복지서비스업,2025-08-25 01:15:32
2861,131Y011,,공공행정 등 기타서비스,,A,공공행정 등 기타서비스,2025-08-25 01:15:32
2862,131Y011,,공공행정 등 기타서비스,,Q,공공행정 등 기타서비스,2025-08-25 01:15:32
2863,131Y011,,산업별대출금,,A,산업별대출금,2025-08-25 01:15:32
2864,131Y011,,산업별대출금,,Q,산업별대출금,2025-08-25 01:15:32
2865,131Y011,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:32
2866,131Y011,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:32
2867,131Y011,,제조업,,A,제조업,2025-08-25 01:15:32
2868,131Y011,,제조업,,Q,제조업,2025-08-25 01:15:32
2869,131Y011,,"전기, 가스, 증기 및 공기조절 공급업",,A,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:32
2870,131Y011,,"전기, 가스, 증기 및 공기조절 공급업",,Q,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:32
2871,131Y011,,"사업시설관리, 사업지원 및 임대서비스업",,A,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:32
2872,131Y011,,"사업시설관리, 사업지원 및 임대서비스업",,Q,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:32
2873,131Y011,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,A,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:32
2874,131Y011,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,Q,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:32
2875,131Y011,,건설업,,A,건설업,2025-08-25 01:15:32
2876,131Y011,,건설업,,Q,건설업,2025-08-25 01:15:32
2877,131Y011,,부동산업,,A,부동산업,2025-08-25 01:15:32
2878,131Y011,,부동산업,,Q,부동산업,2025-08-25 01:15:32
2879,131Y011,,정보통신업,,A,정보통신업,2025-08-25 01:15:32
2880,131Y011,,정보통신업,,Q,정보통신업,2025-08-25 01:15:32
2881,131Y011,,"예술,스포츠 및 여가 관련 산업",,A,"예술,스포츠 및 여가 관련 산업",2025-08-25 01:15:32
2882,131Y011,,"예술,스포츠 및 여가 관련 산업",,Q,"예술,스포츠 및 여가 관련 산업",2025-08-25 01:15:32
2883,131Y011,,서비스업,,A,서비스업,2025-08-25 01:15:32
2884,131Y011,,서비스업,,Q,서비스업,2025-08-25 01:15:32
2885,131Y011,,시설자금,,A,시설자금,2025-08-25 01:15:32
2886,131Y011,,시설자금,,Q,시설자금,2025-08-25 01:15:32
2887,131Y011,,운전자금,,A,운전자금,2025-08-25 01:15:32
2888,131Y011,,운전자금,,Q,운전자금,2025-08-25 01:15:32
2889,131Y010,,산업별대출금,,A,산업별대출금,2025-08-25 01:15:32
2890,131Y010,,산업별대출금,,Q,산업별대출금,2025-08-25 01:15:32
2891,131Y010,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:32
2892,131Y010,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:32
2893,131Y010,,광업,,A,광업,2025-08-25 01:15:32
2894,131Y010,,광업,,Q,광업,2025-08-25 01:15:32
2895,131Y010,,제조업,,A,제조업,2025-08-25 01:15:32
2896,131Y010,,제조업,,Q,제조업,2025-08-25 01:15:32
2897,131Y010,,"전기, 가스, 증기 및 공기조절 공급업",,A,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:32
2898,131Y010,,"전기, 가스, 증기 및 공기조절 공급업",,Q,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:32
2899,131Y010,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,A,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:32
2900,131Y010,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,Q,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:32
2901,131Y010,,건설업,,A,건설업,2025-08-25 01:15:32
2902,131Y010,,건설업,,Q,건설업,2025-08-25 01:15:32
2903,131Y010,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:32
2904,131Y010,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:32
2905,131Y010,,운수 및 창고업,,A,운수 및 창고업,2025-08-25 01:15:32
2906,131Y010,,운수 및 창고업,,Q,운수 및 창고업,2025-08-25 01:15:32
2907,131Y010,,숙박 및 음식점업,,A,숙박 및 음식점업,2025-08-25 01:15:32
2908,131Y010,,숙박 및 음식점업,,Q,숙박 및 음식점업,2025-08-25 01:15:32
2909,131Y010,,금융 및 보험업,,A,금융 및 보험업,2025-08-25 01:15:32
2910,131Y010,,금융 및 보험업,,Q,금융 및 보험업,2025-08-25 01:15:32
2911,131Y010,,부동산업,,A,부동산업,2025-08-25 01:15:32
2912,131Y010,,부동산업,,Q,부동산업,2025-08-25 01:15:32
2913,131Y010,,"전문, 과학 및 기술 서비스업",,A,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:32
2914,131Y010,,"전문, 과학 및 기술 서비스업",,Q,"전문, 과학 및 기술 서비스업",2025-08-25 01:15:32
2915,131Y010,,"사업시설관리, 사업지원 및 임대서비스업",,A,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:32
2916,131Y010,,"사업시설관리, 사업지원 및 임대서비스업",,Q,"사업시설관리, 사업지원 및 임대서비스업",2025-08-25 01:15:32
2917,131Y010,,교육서비스업,,A,교육서비스업,2025-08-25 01:15:32
2918,131Y010,,교육서비스업,,Q,교육서비스업,2025-08-25 01:15:32
2919,131Y010,,보건 및 사회복지서비스업,,A,보건 및 사회복지서비스업,2025-08-25 01:15:32
2920,131Y010,,보건 및 사회복지서비스업,,Q,보건 및 사회복지서비스업,2025-08-25 01:15:32
2921,131Y010,,공공행정 등 기타서비스,,A,공공행정 등 기타서비스,2025-08-25 01:15:32
2922,131Y010,,공공행정 등 기타서비스,,Q,공공행정 등 기타서비스,2025-08-25 01:15:32
2923,131Y010,,정보통신업,,A,정보통신업,2025-08-25 01:15:32
2924,131Y010,,정보통신업,,Q,정보통신업,2025-08-25 01:15:32
2925,131Y010,,"예술, 스포츠 및 여가 관련 서비스업",,A,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:32
2926,131Y010,,"예술, 스포츠 및 여가 관련 서비스업",,Q,"예술, 스포츠 및 여가 관련 서비스업",2025-08-25 01:15:32
2927,131Y010,,서비스업,,A,서비스업,2025-08-25 01:15:32
2928,131Y010,,서비스업,,Q,서비스업,2025-08-25 01:15:32
2929,131Y010,,법인,,A,법인,2025-08-25 01:15:32
2930,131Y010,,법인,,Q,법인,2025-08-25 01:15:32
2931,131Y010,,비법인,,A,비법인,2025-08-25 01:15:32
2932,131Y010,,비법인,,Q,비법인,2025-08-25 01:15:32
2933,131Y018,,산업별대출금,,A,산업별대출금,2025-08-25 01:15:33
2934,131Y018,,산업별대출금,,Q,산업별대출금,2025-08-25 01:15:33
2935,131Y018,,"농업, 임업 및 어업",,A,"농업, 임업 및 어업",2025-08-25 01:15:33
2936,131Y018,,"농업, 임업 및 어업",,Q,"농업, 임업 및 어업",2025-08-25 01:15:33
2937,131Y018,,광업,,A,광업,2025-08-25 01:15:33
2938,131Y018,,광업,,Q,광업,2025-08-25 01:15:33
2939,131Y018,,제조업,,A,제조업,2025-08-25 01:15:33
2940,131Y018,,제조업,,Q,제조업,2025-08-25 01:15:33
2941,131Y018,,"전기, 가스, 증기 및 공기조절 공급업",,A,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:33
2942,131Y018,,"전기, 가스, 증기 및 공기조절 공급업",,Q,"전기, 가스, 증기 및 공기조절 공급업",2025-08-25 01:15:33
2943,131Y018,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,A,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:33
2944,131Y018,,"수도ㆍ하수 및 폐기물 처리, 원료재생업",,Q,"수도ㆍ하수 및 폐기물 처리, 원료재생업",2025-08-25 01:15:33
2945,131Y018,,건설업,,A,건설업,2025-08-25 01:15:33
2946,131Y018,,건설업,,Q,건설업,2025-08-25 01:15:33
2947,131Y018,,도매 및 소매업,,A,도매 및 소매업,2025-08-25 01:15:33
2948,131Y018,,도매 및 소매업,,Q,도매 및 소매업,2025-08-25 01:15:33
2949,131Y018,,운수 및 창고업,,A,운수 및 창고업,2025-08-25 01:15:33
2950,131Y018,,운수 및 창고업,,Q,운수 및 창고업,2025-08-25 01:15:33
2951,131Y018,,숙박 및 음식점업,,A,숙박 및 음식점업,2025-08-25 01:15:33
2952,131Y018,,숙박 및 음식점업,,Q,숙박 및 음식점업,2025-08-25 01:15:33
